id,dogId,measureTime,ax,ay,az,bcg,gx,gy,gz,temperature
71892,6,2024-08-24 13:39:47.115+00,6512,14872,-1366,8096,411,167,300,38.27470016479492
71897,6,2024-08-24 13:39:47.165+00,6414,15030,-1420,8129,528,362,323,38.27470016479492
71902,6,2024-08-24 13:39:47.215+00,6420,15088,-1486,8098,-74,-236,-57,38.27470016479492
71907,6,2024-08-24 13:39:47.266+00,6478,14934,-1430,8153,98,87,-62,38.27470016479492
71912,6,2024-08-24 13:39:47.316+00,6178,15020,-1380,8157,-43,-68,76,38.27470016479492
71917,6,2024-08-24 13:39:47.366+00,6400,14916,-1338,8145,81,-169,58,38.27470016479492
71922,6,2024-08-24 13:39:47.414+00,6292,14916,-1356,8174,52,-67,129,38.27470016479492
71927,6,2024-08-24 13:39:47.465+00,6448,14772,-1288,8113,67,237,19,38.27470016479492
71932,6,2024-08-24 13:39:47.515+00,6422,14980,-1256,8172,-92,-170,-110,38.27470016479492
71937,6,2024-08-24 13:39:47.566+00,6282,14740,-1232,8151,507,146,104,38.27470016479492
71942,6,2024-08-24 13:39:47.616+00,6416,14918,-1324,8141,279,135,149,38.27470016479492
71947,6,2024-08-24 13:39:47.667+00,6350,15020,-1500,8127,334,127,323,38.261348724365234
71952,6,2024-08-24 13:39:47.717+00,6370,15014,-1380,8128,153,-356,230,38.261348724365234
71957,6,2024-08-24 13:39:47.765+00,6556,15084,-1430,8126,67,26,157,38.261348724365234
71965,6,2024-08-24 13:39:47.846+00,6614,14878,-1386,8126,-202,98,-64,38.261348724365234
71970,6,2024-08-24 13:39:47.896+00,6474,15016,-1538,8141,125,199,-101,38.261348724365234
71975,6,2024-08-24 13:39:47.947+00,6566,15040,-1424,8129,216,-1,-104,38.261348724365234
71980,6,2024-08-24 13:39:47.997+00,6364,14764,-1366,8160,124,193,-15,38.261348724365234
71985,6,2024-08-24 13:39:48.047+00,6364,14956,-1414,8136,79,129,28,38.261348724365234
71990,6,2024-08-24 13:39:48.096+00,6490,14946,-1330,8127,104,-90,85,38.261348724365234
71995,6,2024-08-24 13:39:48.146+00,6402,14884,-1324,8145,121,332,-22,38.261348724365234
72000,6,2024-08-24 13:39:48.196+00,6212,14846,-1462,8156,-63,-78,-279,38.261348724365234
72005,6,2024-08-24 13:39:48.247+00,6078,15244,-1088,8141,207,-898,-792,38.261348724365234
72010,6,2024-08-24 13:39:48.298+00,6684,15198,-1456,8160,-57,-1797,-729,38.261348724365234
72015,6,2024-08-24 13:39:48.348+00,5934,15136,-1644,8168,15,-1350,-1286,38.261348724365234
72020,6,2024-08-24 13:39:48.395+00,6386,15016,-1452,8196,-166,-525,-1262,38.261348724365234
72025,6,2024-08-24 13:39:48.446+00,5738,15060,-1544,8216,146,-448,-1050,38.261348724365234
72030,6,2024-08-24 13:39:48.496+00,5788,15164,-1628,8133,113,-50,-345,38.261348724365234
72035,6,2024-08-24 13:39:48.547+00,5834,15076,-1418,8115,286,-67,-70,38.261348724365234
72040,6,2024-08-24 13:39:48.597+00,5492,15330,-1572,8148,75,-58,-332,38.261348724365234
72045,6,2024-08-24 13:39:48.648+00,5856,15258,-1608,8170,-23,348,-688,38.261348724365234
72050,6,2024-08-24 13:39:48.698+00,5258,15346,-1784,8151,100,121,-782,38.261348724365234
72055,6,2024-08-24 13:39:48.746+00,5666,15098,-1528,8130,212,446,-661,38.261348724365234
72060,6,2024-08-24 13:39:48.797+00,5250,15408,-1522,8190,218,242,-379,38.261348724365234
72065,6,2024-08-24 13:39:48.847+00,5514,15350,-1472,8150,14,-80,-106,38.261348724365234
71588,6,2024-08-24 13:39:44.073+00,7862,14894,-2872,7963,252,6810,-3042,38.24799728393555
71593,6,2024-08-24 13:39:44.123+00,7670,14056,-1518,8120,794,8746,-2600,38.24799728393555
71598,6,2024-08-24 13:39:44.171+00,6228,14320,-1150,8361,1591,6682,-3913,38.24799728393555
71603,6,2024-08-24 13:39:44.221+00,6000,15284,-1748,8126,-1084,3239,-2915,38.24799728393555
71608,6,2024-08-24 13:39:44.272+00,5578,15290,-1376,8193,-1115,435,-2943,38.24799728393555
71613,6,2024-08-24 13:39:44.323+00,6600,13858,-660,8057,-779,800,-414,38.24799728393555
71618,6,2024-08-24 13:39:44.373+00,6084,14566,-1260,8366,1199,1250,467,38.24799728393555
71623,6,2024-08-24 13:39:44.423+00,6552,15250,-1200,8171,1284,1114,1185,38.24799728393555
71628,6,2024-08-24 13:39:44.474+00,6424,14756,-1534,8259,932,985,837,38.24799728393555
71633,6,2024-08-24 13:39:44.522+00,6916,14796,-1704,8058,1121,462,267,38.24799728393555
71638,6,2024-08-24 13:39:44.572+00,6816,14838,-1220,8164,1012,1526,-190,38.24799728393555
71643,6,2024-08-24 13:39:44.623+00,6400,15298,-1708,8084,357,1204,-613,38.24799728393555
71648,6,2024-08-24 13:39:44.673+00,5908,14934,-1298,8282,107,-166,-927,38.27470016479492
71653,6,2024-08-24 13:39:44.724+00,6432,15194,-1504,8180,-165,-467,-318,38.27470016479492
71658,6,2024-08-24 13:39:44.774+00,6124,14750,-1500,8200,298,-108,-237,38.27470016479492
71663,6,2024-08-24 13:39:44.824+00,6170,14906,-1356,8223,346,-493,-1,38.27470016479492
71668,6,2024-08-24 13:39:44.873+00,6198,15144,-1504,8218,473,57,237,38.27470016479492
71673,6,2024-08-24 13:39:44.923+00,6552,15062,-1590,8058,-55,110,473,38.27470016479492
71678,6,2024-08-24 13:39:44.973+00,6300,14590,-1538,8085,176,263,296,38.27470016479492
71681,6,2024-08-24 13:39:45.004+00,6588,15064,-1584,8121,141,83,473,38.27470016479492
71686,6,2024-08-24 13:39:45.054+00,6582,14882,-1586,8104,300,-240,274,38.27470016479492
71691,6,2024-08-24 13:39:45.104+00,6616,14908,-1406,8149,105,-154,132,38.27470016479492
71696,6,2024-08-24 13:39:45.153+00,6570,14864,-1480,8142,-12,152,247,38.27470016479492
71701,6,2024-08-24 13:39:45.203+00,6620,14886,-1330,8181,-141,27,295,38.27470016479492
71706,6,2024-08-24 13:39:45.253+00,6634,15028,-1462,8152,24,359,265,38.27470016479492
71711,6,2024-08-24 13:39:45.304+00,6536,14858,-1300,8141,137,500,82,38.27470016479492
71716,6,2024-08-24 13:39:45.354+00,6582,14726,-1500,8175,200,139,33,38.27470016479492
71721,6,2024-08-24 13:39:45.404+00,6432,14934,-1522,8159,301,72,75,38.27470016479492
71726,6,2024-08-24 13:39:45.455+00,6510,14932,-1450,8141,225,-358,-36,38.27470016479492
71731,6,2024-08-24 13:39:45.503+00,6514,14774,-1400,8119,171,344,-104,38.27470016479492
71736,6,2024-08-24 13:39:45.553+00,6364,14910,-1472,8156,67,-17,36,38.27470016479492
71741,6,2024-08-24 13:39:45.604+00,6616,14920,-1464,8148,253,-260,125,38.27470016479492
71746,6,2024-08-24 13:39:45.654+00,6648,14846,-1456,8118,225,-66,103,38.29072189331055
71751,6,2024-08-24 13:39:45.705+00,6574,15004,-1430,8157,114,125,-95,38.29072189331055
71756,6,2024-08-24 13:39:45.755+00,6582,14804,-1480,8150,-103,132,-245,38.29072189331055
71761,6,2024-08-24 13:39:45.802+00,6418,14714,-1386,8169,-142,-11,-168,38.29072189331055
71766,6,2024-08-24 13:39:45.854+00,6568,14864,-1406,8161,-2,117,-34,38.29072189331055
71771,6,2024-08-24 13:39:45.904+00,6414,14958,-1434,8121,124,72,-28,38.29072189331055
71776,6,2024-08-24 13:39:45.954+00,6386,14884,-1414,8148,163,132,-89,38.29072189331055
71781,6,2024-08-24 13:39:46.005+00,6478,14928,-1278,8211,133,109,-100,38.29072189331055
71786,6,2024-08-24 13:39:46.055+00,6302,14808,-1292,8141,118,158,-101,38.29072189331055
71791,6,2024-08-24 13:39:46.105+00,6464,15030,-1522,8143,181,185,-64,38.29072189331055
71796,6,2024-08-24 13:39:46.154+00,6426,14924,-1458,8136,16,-218,-112,38.29072189331055
71801,6,2024-08-24 13:39:46.204+00,6442,14784,-1274,8118,212,399,23,38.29072189331055
71806,6,2024-08-24 13:39:46.254+00,6408,15078,-1508,8143,-62,196,-41,38.29072189331055
71811,6,2024-08-24 13:39:46.305+00,6332,14888,-1492,8148,10,239,-46,38.29072189331055
71816,6,2024-08-24 13:39:46.355+00,6222,14716,-1298,8161,-50,-217,235,38.29072189331055
71821,6,2024-08-24 13:39:46.406+00,6418,15070,-1392,8139,5,31,59,38.29072189331055
71826,6,2024-08-24 13:39:46.456+00,6382,14966,-1396,8134,-83,44,-70,38.29072189331055
71831,6,2024-08-24 13:39:46.504+00,6524,15060,-1348,8135,-54,114,61,38.29072189331055
71836,6,2024-08-24 13:39:46.555+00,6080,14920,-1354,8148,32,-271,-111,38.29072189331055
71841,6,2024-08-24 13:39:46.605+00,6548,14720,-1174,8102,91,-11,46,38.29072189331055
71846,6,2024-08-24 13:39:46.655+00,6476,15126,-1342,8145,202,104,78,38.27470016479492
71851,6,2024-08-24 13:39:46.706+00,6414,14966,-1282,8157,144,136,-65,38.27470016479492
71856,6,2024-08-24 13:39:46.754+00,6570,14834,-1376,8107,185,-25,-5,38.27470016479492
71861,6,2024-08-24 13:39:46.804+00,6442,15096,-1380,8144,221,-66,-158,38.27470016479492
71866,6,2024-08-24 13:39:46.855+00,6440,15042,-1284,8153,272,255,-179,38.27470016479492
71871,6,2024-08-24 13:39:46.905+00,6336,15030,-1580,8156,116,108,-143,38.27470016479492
71876,6,2024-08-24 13:39:46.955+00,6424,14980,-1404,8174,-74,110,-114,38.27470016479492
71881,6,2024-08-24 13:39:47.006+00,6342,14916,-1382,8151,127,221,383,38.27470016479492
71886,6,2024-08-24 13:39:47.056+00,6064,15230,-1302,8137,144,275,339,38.27470016479492
71891,6,2024-08-24 13:39:47.105+00,6496,14920,-1414,8126,310,-117,292,38.27470016479492
71896,6,2024-08-24 13:39:47.155+00,6414,14896,-1468,8130,609,415,320,38.27470016479492
71901,6,2024-08-24 13:39:47.205+00,6308,15164,-1498,8144,89,-133,-72,38.27470016479492
71906,6,2024-08-24 13:39:47.256+00,6490,14814,-1316,8183,77,-57,-110,38.27470016479492
71911,6,2024-08-24 13:39:47.306+00,6178,14984,-1344,8195,-10,-24,2,38.27470016479492
71916,6,2024-08-24 13:39:47.356+00,6478,14846,-1282,8152,18,-222,75,38.27470016479492
71921,6,2024-08-24 13:39:47.404+00,6350,14946,-1320,8161,11,-80,123,38.27470016479492
71926,6,2024-08-24 13:39:47.455+00,6478,14882,-1200,8121,4,211,53,38.27470016479492
71931,6,2024-08-24 13:39:47.505+00,6406,15150,-1320,8174,-111,-230,-91,38.27470016479492
71936,6,2024-08-24 13:39:47.556+00,6378,14748,-1274,8134,414,195,109,38.27470016479492
71941,6,2024-08-24 13:39:47.606+00,6492,14960,-1332,8142,297,78,124,38.27470016479492
71946,6,2024-08-24 13:39:47.656+00,6436,15092,-1460,8138,392,202,271,38.261348724365234
71951,6,2024-08-24 13:39:47.707+00,6324,14890,-1360,8136,283,-204,276,38.261348724365234
71956,6,2024-08-24 13:39:47.755+00,6538,15190,-1374,8145,133,-135,239,38.261348724365234
71964,6,2024-08-24 13:39:47.836+00,6556,14934,-1492,8116,-215,29,-32,38.261348724365234
71969,6,2024-08-24 13:39:47.886+00,6496,15012,-1528,8166,164,169,-139,38.261348724365234
71974,6,2024-08-24 13:39:47.936+00,6378,14794,-1344,8120,220,-4,-122,38.261348724365234
71979,6,2024-08-24 13:39:47.987+00,6442,14796,-1340,8155,67,207,-78,38.261348724365234
71984,6,2024-08-24 13:39:48.037+00,6488,15000,-1388,8132,103,147,7,38.261348724365234
71989,6,2024-08-24 13:39:48.086+00,6266,14888,-1324,8125,90,-119,56,38.261348724365234
71994,6,2024-08-24 13:39:48.136+00,6496,14928,-1272,8131,50,323,21,38.261348724365234
71999,6,2024-08-24 13:39:48.186+00,6280,15004,-1494,8141,-73,25,-181,38.261348724365234
72004,6,2024-08-24 13:39:48.237+00,6210,15156,-1162,8159,209,-789,-632,38.261348724365234
72009,6,2024-08-24 13:39:48.287+00,6250,15132,-1734,8172,27,-1990,-772,38.261348724365234
72014,6,2024-08-24 13:39:48.338+00,6062,15036,-1644,8169,192,-1122,-1461,38.261348724365234
72019,6,2024-08-24 13:39:48.385+00,6492,15130,-1412,8173,-314,-812,-1158,38.261348724365234
72024,6,2024-08-24 13:39:48.436+00,5840,15084,-1540,8183,181,-332,-1018,38.261348724365234
72029,6,2024-08-24 13:39:48.486+00,5864,15192,-1574,8149,20,-227,-319,38.261348724365234
72034,6,2024-08-24 13:39:48.537+00,5742,15092,-1388,8104,239,-108,13,38.261348724365234
72039,6,2024-08-24 13:39:48.587+00,5570,15412,-1704,8134,191,44,-361,38.261348724365234
72044,6,2024-08-24 13:39:48.637+00,5886,15270,-1594,8156,-16,222,-654,38.261348724365234
72049,6,2024-08-24 13:39:48.688+00,5392,15224,-1592,8169,103,398,-804,38.261348724365234
72054,6,2024-08-24 13:39:48.736+00,5668,15116,-1442,8127,-6,274,-550,38.261348724365234
72059,6,2024-08-24 13:39:48.787+00,5304,15386,-1542,8183,298,276,-440,38.261348724365234
72064,6,2024-08-24 13:39:48.837+00,5384,15370,-1536,8141,96,-168,-122,38.261348724365234
72069,6,2024-08-24 13:39:48.887+00,5454,15334,-1812,8152,-74,294,-79,38.261348724365234
71595,6,2024-08-24 13:39:44.143+00,7214,14126,-1346,8344,1496,7363,-3431,38.24799728393555
71600,6,2024-08-24 13:39:44.191+00,6470,15642,-2468,8043,872,5566,-3677,38.24799728393555
71605,6,2024-08-24 13:39:44.242+00,5792,14506,-1466,8069,-1070,1996,-2660,38.24799728393555
71610,6,2024-08-24 13:39:44.292+00,6180,15142,-982,8122,-1837,16,-2140,38.24799728393555
71615,6,2024-08-24 13:39:44.343+00,6578,13732,-824,8143,257,1453,-258,38.24799728393555
71620,6,2024-08-24 13:39:44.393+00,6120,14912,-1534,8206,1452,1364,788,38.24799728393555
71625,6,2024-08-24 13:39:44.444+00,6816,15250,-1430,8080,1299,1360,956,38.24799728393555
71630,6,2024-08-24 13:39:44.494+00,6484,14714,-1562,8168,846,801,888,38.24799728393555
71635,6,2024-08-24 13:39:44.542+00,7078,15128,-1466,8136,925,596,229,38.24799728393555
71640,6,2024-08-24 13:39:44.593+00,6476,15116,-1754,8114,993,1534,-496,38.24799728393555
71645,6,2024-08-24 13:39:44.643+00,6522,14790,-1418,8079,293,1062,-636,38.27470016479492
71650,6,2024-08-24 13:39:44.693+00,6100,15020,-1542,8268,-369,-333,-435,38.27470016479492
71655,6,2024-08-24 13:39:44.744+00,6094,14916,-1250,8205,-50,-372,-127,38.27470016479492
71660,6,2024-08-24 13:39:44.794+00,6206,14986,-1428,8225,353,-315,-193,38.27470016479492
71665,6,2024-08-24 13:39:44.844+00,6254,14828,-1452,8144,442,-91,256,38.27470016479492
71670,6,2024-08-24 13:39:44.893+00,6178,15034,-1758,8118,469,-142,46,38.27470016479492
71675,6,2024-08-24 13:39:44.943+00,6492,14892,-1418,8120,-97,208,370,38.27470016479492
71680,6,2024-08-24 13:39:44.993+00,6514,14904,-1608,8111,266,117,454,38.27470016479492
71683,6,2024-08-24 13:39:45.024+00,6292,15064,-1404,8078,125,130,359,38.27470016479492
71688,6,2024-08-24 13:39:45.074+00,6664,15032,-1372,8148,75,-243,303,38.27470016479492
71693,6,2024-08-24 13:39:45.124+00,6710,14924,-1454,8204,-43,-242,103,38.27470016479492
71698,6,2024-08-24 13:39:45.173+00,6606,14870,-1358,8165,-140,132,321,38.27470016479492
71703,6,2024-08-24 13:39:45.223+00,6632,14724,-1210,8214,-187,193,488,38.27470016479492
71708,6,2024-08-24 13:39:45.273+00,6650,14962,-1430,8137,-15,403,222,38.27470016479492
71713,6,2024-08-24 13:39:45.324+00,6418,15050,-1466,8149,64,275,60,38.27470016479492
71718,6,2024-08-24 13:39:45.374+00,6540,14846,-1524,8119,257,258,14,38.27470016479492
71723,6,2024-08-24 13:39:45.425+00,6418,14998,-1418,8112,121,-173,-68,38.27470016479492
71728,6,2024-08-24 13:39:45.475+00,6678,15010,-1618,8135,282,-15,-95,38.27470016479492
71733,6,2024-08-24 13:39:45.523+00,6478,14824,-1572,8135,93,176,-214,38.27470016479492
71738,6,2024-08-24 13:39:45.574+00,6330,14848,-1334,8114,197,-46,171,38.27470016479492
71743,6,2024-08-24 13:39:45.624+00,6650,14914,-1496,8136,139,-161,113,38.27470016479492
71748,6,2024-08-24 13:39:45.674+00,6662,14974,-1372,8132,246,117,146,38.29072189331055
71753,6,2024-08-24 13:39:45.725+00,6672,14934,-1518,8144,7,39,-241,38.29072189331055
71758,6,2024-08-24 13:39:45.772+00,6558,14906,-1512,8123,-71,134,-254,38.29072189331055
71763,6,2024-08-24 13:39:45.822+00,6590,14984,-1452,8158,9,4,-43,38.29072189331055
71768,6,2024-08-24 13:39:45.874+00,6372,14836,-1326,8157,142,195,36,38.29072189331055
71773,6,2024-08-24 13:39:45.924+00,6614,14984,-1458,8145,111,10,-27,38.29072189331055
71778,6,2024-08-24 13:39:45.974+00,6584,14902,-1394,8119,72,90,-75,38.29072189331055
71783,6,2024-08-24 13:39:46.025+00,6490,15062,-1440,8157,71,248,23,38.29072189331055
71788,6,2024-08-24 13:39:46.075+00,6546,14836,-1470,8163,221,82,-83,38.29072189331055
71793,6,2024-08-24 13:39:46.124+00,6256,14862,-1328,8169,60,87,-73,38.29072189331055
71798,6,2024-08-24 13:39:46.174+00,6540,15064,-1472,8154,160,-146,17,38.29072189331055
71803,6,2024-08-24 13:39:46.224+00,6478,14912,-1550,8131,209,238,-54,38.29072189331055
71808,6,2024-08-24 13:39:46.275+00,6444,14978,-1322,8173,-88,221,-66,38.29072189331055
71813,6,2024-08-24 13:39:46.325+00,6406,14882,-1546,8136,-186,-29,232,38.29072189331055
71818,6,2024-08-24 13:39:46.375+00,6430,15100,-1410,8143,63,-120,329,38.29072189331055
71823,6,2024-08-24 13:39:46.426+00,6434,14984,-1444,8155,-58,-25,79,38.29072189331055
71828,6,2024-08-24 13:39:46.474+00,6440,14916,-1400,8132,-186,19,-125,38.29072189331055
71833,6,2024-08-24 13:39:46.524+00,6284,15048,-1222,8144,-172,170,-65,38.29072189331055
71838,6,2024-08-24 13:39:46.575+00,6392,14978,-1372,8158,-84,-425,-7,38.29072189331055
71843,6,2024-08-24 13:39:46.625+00,6376,14878,-1200,8168,230,-22,59,38.29072189331055
71848,6,2024-08-24 13:39:46.675+00,6434,14986,-1372,8104,191,217,42,38.27470016479492
71853,6,2024-08-24 13:39:46.726+00,6290,14960,-1376,8127,267,189,-125,38.27470016479492
71858,6,2024-08-24 13:39:46.774+00,6414,14924,-1226,8158,282,57,-124,38.27470016479492
71863,6,2024-08-24 13:39:46.825+00,6438,14942,-1290,8167,247,175,-40,38.27470016479492
71868,6,2024-08-24 13:39:46.875+00,6410,14956,-1282,8153,164,365,-199,38.27470016479492
71873,6,2024-08-24 13:39:46.925+00,6314,14988,-1348,8176,-71,-8,-79,38.27470016479492
71878,6,2024-08-24 13:39:46.976+00,6378,14926,-1326,8189,-127,120,53,38.27470016479492
71883,6,2024-08-24 13:39:47.026+00,6370,14984,-1332,8191,171,334,552,38.27470016479492
71888,6,2024-08-24 13:39:47.076+00,6084,15088,-1360,8119,-7,63,246,38.27470016479492
71893,6,2024-08-24 13:39:47.125+00,6560,14796,-1364,8082,467,329,326,38.27470016479492
71898,6,2024-08-24 13:39:47.175+00,6314,15134,-1288,8142,381,291,222,38.27470016479492
71903,6,2024-08-24 13:39:47.225+00,6516,15006,-1450,8110,-110,-298,-72,38.27470016479492
71908,6,2024-08-24 13:39:47.276+00,6528,15024,-1458,8129,-4,146,-40,38.27470016479492
71913,6,2024-08-24 13:39:47.326+00,6292,15002,-1454,8148,-172,-118,116,38.27470016479492
71918,6,2024-08-24 13:39:47.376+00,6388,15010,-1374,8136,92,-142,114,38.27470016479492
71923,6,2024-08-24 13:39:47.424+00,6404,14994,-1428,8148,74,-68,165,38.27470016479492
71928,6,2024-08-24 13:39:47.475+00,6328,14820,-1416,8158,71,-22,-43,38.27470016479492
71933,6,2024-08-24 13:39:47.526+00,6462,14922,-1304,8171,2,-65,-32,38.27470016479492
71938,6,2024-08-24 13:39:47.576+00,6398,14828,-1280,8163,521,103,135,38.27470016479492
71943,6,2024-08-24 13:39:47.626+00,6328,14910,-1352,8153,301,83,183,38.27470016479492
71948,6,2024-08-24 13:39:47.677+00,6244,14916,-1366,8160,303,4,321,38.261348724365234
71953,6,2024-08-24 13:39:47.727+00,6572,14988,-1522,8141,-9,-415,257,38.261348724365234
71958,6,2024-08-24 13:39:47.775+00,6562,14920,-1450,8110,-31,28,96,38.261348724365234
71961,6,2024-08-24 13:39:47.806+00,6492,14978,-1418,8132,-118,-124,-31,38.261348724365234
71966,6,2024-08-24 13:39:47.856+00,6530,14770,-1298,8143,-95,215,-107,38.261348724365234
71971,6,2024-08-24 13:39:47.906+00,6358,14998,-1454,8139,43,207,-118,38.261348724365234
71976,6,2024-08-24 13:39:47.957+00,6602,15148,-1474,8150,163,7,-87,38.261348724365234
71981,6,2024-08-24 13:39:48.007+00,6366,14872,-1392,8133,161,122,24,38.261348724365234
71986,6,2024-08-24 13:39:48.057+00,6328,14970,-1400,8149,63,-6,7,38.261348724365234
71991,6,2024-08-24 13:39:48.106+00,6534,15040,-1338,8139,125,-20,76,38.261348724365234
71996,6,2024-08-24 13:39:48.156+00,6328,14996,-1366,8153,225,267,-61,38.261348724365234
72001,6,2024-08-24 13:39:48.206+00,6242,14806,-1456,8137,53,-205,-354,38.261348724365234
72006,6,2024-08-24 13:39:48.257+00,6014,15212,-1242,8114,264,-963,-1024,38.261348724365234
72011,6,2024-08-24 13:39:48.308+00,6858,15150,-1258,8141,-35,-1331,-857,38.261348724365234
72016,6,2024-08-24 13:39:48.358+00,5934,15136,-1644,8136,15,-1350,-1286,38.261348724365234
72021,6,2024-08-24 13:39:48.405+00,6246,14964,-1442,8204,-83,-352,-1257,38.261348724365234
72026,6,2024-08-24 13:39:48.456+00,5702,15046,-1552,8213,37,-543,-871,38.261348724365234
72031,6,2024-08-24 13:39:48.507+00,5706,15096,-1664,8134,214,-114,-272,38.261348724365234
72036,6,2024-08-24 13:39:48.557+00,5906,15230,-1552,8163,325,-117,-187,38.261348724365234
72041,6,2024-08-24 13:39:48.607+00,5642,15258,-1536,8163,38,-86,-324,38.261348724365234
72046,6,2024-08-24 13:39:48.658+00,5764,15224,-1586,8186,-72,349,-694,38.261348724365234
72051,6,2024-08-24 13:39:48.708+00,5340,15374,-1732,8118,-11,-76,-701,38.261348724365234
72056,6,2024-08-24 13:39:48.756+00,5630,15144,-1574,8155,356,421,-700,38.261348724365234
72061,6,2024-08-24 13:39:48.807+00,5214,15320,-1570,8153,176,161,-289,38.261348724365234
72066,6,2024-08-24 13:39:48.857+00,5570,15374,-1386,8160,-46,81,-156,38.261348724365234
72071,6,2024-08-24 13:39:48.907+00,5324,15442,-1684,8161,-229,379,-118,38.261348724365234
71864,6,2024-08-24 13:39:46.835+00,6440,14932,-1328,8142,285,289,-58,38.27470016479492
71869,6,2024-08-24 13:39:46.885+00,6434,14992,-1426,8143,191,345,-223,38.27470016479492
71874,6,2024-08-24 13:39:46.935+00,6220,14968,-1240,8158,7,71,-110,38.27470016479492
71879,6,2024-08-24 13:39:46.986+00,6356,14850,-1496,8144,-19,85,146,38.27470016479492
71884,6,2024-08-24 13:39:47.036+00,6324,14992,-1358,8183,207,451,457,38.27470016479492
71889,6,2024-08-24 13:39:47.086+00,6220,14962,-1444,8148,-4,-181,271,38.27470016479492
71894,6,2024-08-24 13:39:47.135+00,6546,14788,-1382,8091,549,371,311,38.27470016479492
71899,6,2024-08-24 13:39:47.185+00,6330,15128,-1400,8142,330,246,82,38.27470016479492
71904,6,2024-08-24 13:39:47.235+00,6496,14942,-1394,8126,-81,-294,-157,38.27470016479492
71909,6,2024-08-24 13:39:47.286+00,6386,14990,-1372,8173,-78,88,-29,38.27470016479492
71914,6,2024-08-24 13:39:47.336+00,6336,14868,-1358,8141,-130,-117,118,38.27470016479492
71919,6,2024-08-24 13:39:47.384+00,6388,15010,-1374,8127,92,-142,114,38.27470016479492
71924,6,2024-08-24 13:39:47.434+00,6560,15096,-1400,8112,43,-78,197,38.27470016479492
71929,6,2024-08-24 13:39:47.485+00,6320,14950,-1386,8171,75,-177,-56,38.27470016479492
71934,6,2024-08-24 13:39:47.536+00,6500,14886,-1384,8137,144,43,15,38.27470016479492
71939,6,2024-08-24 13:39:47.586+00,6528,14936,-1390,8156,425,114,148,38.27470016479492
71944,6,2024-08-24 13:39:47.636+00,6328,14910,-1352,8153,301,83,183,38.261348724365234
71949,6,2024-08-24 13:39:47.687+00,6250,14784,-1364,8129,307,-4,297,38.261348724365234
71954,6,2024-08-24 13:39:47.735+00,6502,14960,-1516,8167,64,-436,253,38.261348724365234
71959,6,2024-08-24 13:39:47.785+00,6524,14862,-1414,8128,-98,-47,84,38.261348724365234
71962,6,2024-08-24 13:39:47.816+00,6474,14984,-1460,8133,-161,-93,-91,38.261348724365234
71967,6,2024-08-24 13:39:47.866+00,6492,14820,-1264,8135,53,287,-130,38.261348724365234
71972,6,2024-08-24 13:39:47.916+00,6248,14814,-1378,8141,-18,125,-175,38.261348724365234
71977,6,2024-08-24 13:39:47.967+00,6594,15100,-1474,8143,32,17,-71,38.261348724365234
71982,6,2024-08-24 13:39:48.017+00,6464,14994,-1396,8129,142,107,28,38.261348724365234
71987,6,2024-08-24 13:39:48.067+00,6324,14938,-1388,8142,11,-69,0,38.261348724365234
71992,6,2024-08-24 13:39:48.116+00,6488,15076,-1332,8147,157,103,53,38.261348724365234
71997,6,2024-08-24 13:39:48.166+00,6356,15098,-1486,8138,180,217,-91,38.261348724365234
72002,6,2024-08-24 13:39:48.216+00,6290,14800,-1470,8126,97,-383,-446,38.261348724365234
72007,6,2024-08-24 13:39:48.267+00,5768,15118,-1420,8144,192,-1240,-1052,38.261348724365234
72012,6,2024-08-24 13:39:48.318+00,6684,14964,-1296,8117,103,-908,-1172,38.261348724365234
72017,6,2024-08-24 13:39:48.365+00,6056,15128,-1532,8119,-162,-1327,-1105,38.261348724365234
72022,6,2024-08-24 13:39:48.415+00,6070,14988,-1466,8224,53,-333,-1118,38.261348724365234
72027,6,2024-08-24 13:39:48.466+00,5746,15064,-1614,8194,-42,-603,-622,38.261348724365234
72032,6,2024-08-24 13:39:48.517+00,5684,15134,-1630,8132,230,-245,-88,38.261348724365234
72037,6,2024-08-24 13:39:48.567+00,5884,15398,-1694,8194,280,-200,-335,38.261348724365234
72042,6,2024-08-24 13:39:48.617+00,5770,15270,-1482,8192,3,-73,-371,38.261348724365234
72047,6,2024-08-24 13:39:48.668+00,5512,15224,-1516,8201,17,325,-732,38.261348724365234
72052,6,2024-08-24 13:39:48.716+00,5592,15342,-1536,8135,-123,-178,-586,38.261348724365234
72057,6,2024-08-24 13:39:48.766+00,5480,15222,-1562,8184,332,398,-650,38.261348724365234
72062,6,2024-08-24 13:39:48.817+00,5240,15314,-1690,8131,142,-36,-173,38.261348724365234
72067,6,2024-08-24 13:39:48.867+00,5506,15318,-1408,8160,-26,253,-165,38.261348724365234
72072,6,2024-08-24 13:39:48.917+00,5406,15418,-1680,8118,-322,415,-150,38.261348724365234
72077,6,2024-08-24 13:39:48.968+00,5230,15346,-1598,8156,-236,175,-325,38.261348724365234
72082,6,2024-08-24 13:39:49.018+00,5366,15150,-1416,8131,-83,329,-436,38.261348724365234
72087,6,2024-08-24 13:39:49.067+00,5178,15434,-1530,8136,-294,-432,-405,38.261348724365234
72092,6,2024-08-24 13:39:49.117+00,5280,15178,-1430,8175,28,-86,-15,38.261348724365234
