id,dogId,measureTime,ax,ay,az,bcg,gx,gy,gz,temperature
1143018,13,2024-08-24 21:26:13.471+00,7924,-7186,-14176,8466,352,654,-4404,40.045127868652344
1143021,13,2024-08-24 21:26:13.501+00,7828,-6972,-13836,7575,-829,23,-2148,40.045127868652344
1143024,13,2024-08-24 21:26:13.531+00,7718,-7122,-11248,8965,728,-4074,-1998,40.045127868652344
1143027,13,2024-08-24 21:26:13.561+00,5842,-6388,-10158,9052,2832,-1655,-2686,40.045127868652344
1143030,13,2024-08-24 21:26:13.591+00,7366,-8114,-12134,7673,3537,1639,-2503,40.045127868652344
1143033,13,2024-08-24 21:26:13.622+00,7938,-3800,-13374,7099,2662,2580,-5013,40.002403259277344
1143036,13,2024-08-24 21:26:13.652+00,10750,-4150,-18010,7549,-760,424,-3353,40.002403259277344
1143039,13,2024-08-24 21:26:13.682+00,10348,-4100,-16360,7671,2854,-2590,-414,40.002403259277344
1143042,13,2024-08-24 21:26:13.712+00,11100,-4544,-14236,8346,3573,-4154,-267,40.002403259277344
1143045,13,2024-08-24 21:26:13.742+00,10726,-4086,-10980,7917,7139,-1706,-4237,40.002403259277344
1143048,13,2024-08-24 21:26:13.771+00,9786,-3622,-8620,7717,8053,-259,-5043,40.002403259277344
1143051,13,2024-08-24 21:26:13.801+00,9214,-5194,-11130,8414,5271,-5648,-2741,40.002403259277344
1143054,13,2024-08-24 21:26:13.831+00,10096,-7530,-12680,8489,3957,-4281,-1817,40.002403259277344
1143057,13,2024-08-24 21:26:13.861+00,11210,-8544,-12530,8238,5626,-876,-5333,40.002403259277344
1143060,13,2024-08-24 21:26:13.892+00,10078,-7490,-11352,8672,7796,1654,-4884,40.002403259277344
1143063,13,2024-08-24 21:26:13.922+00,7770,-6112,-10250,8270,8384,1625,-1869,40.002403259277344
1143066,13,2024-08-24 21:26:13.952+00,7096,-5362,-9300,7067,6447,714,-2318,40.002403259277344
1143069,13,2024-08-24 21:26:13.982+00,8116,-5910,-9978,7805,5860,-4028,-3981,40.002403259277344
1143072,13,2024-08-24 21:26:14.012+00,9052,-5638,-12476,7289,3871,-5574,-5244,40.002403259277344
1143075,13,2024-08-24 21:26:14.043+00,10408,-6036,-13834,8461,3528,-7776,-4985,40.002403259277344
1143078,13,2024-08-24 21:26:14.073+00,10922,-5040,-14934,7868,2134,-3341,-1902,40.002403259277344
1143081,13,2024-08-24 21:26:14.101+00,8902,-6648,-12488,9090,1125,-5500,1469,40.002403259277344
1143084,13,2024-08-24 21:26:14.131+00,7700,-6522,-10962,9076,4578,-2358,1842,40.002403259277344
1143087,13,2024-08-24 21:26:14.161+00,7164,-6686,-11272,8166,3992,3268,784,40.002403259277344
1143090,13,2024-08-24 21:26:14.192+00,5934,-7180,-11670,8449,3410,3943,-2691,40.002403259277344
1143093,13,2024-08-24 21:26:14.222+00,6170,-6926,-13084,7256,364,1639,-2400,40.002403259277344
1143096,13,2024-08-24 21:26:14.252+00,6978,-5430,-13474,8203,-2942,-5986,-3015,40.002403259277344
1143099,13,2024-08-24 21:26:14.282+00,7692,-5990,-10826,8263,-612,-9587,-7293,40.002403259277344
1143102,13,2024-08-24 21:26:14.313+00,7632,-6424,-8008,9292,4136,-7577,-6252,40.002403259277344
1143105,13,2024-08-24 21:26:14.343+00,9826,-7052,-13472,7345,2977,1958,-2812,40.002403259277344
1143108,13,2024-08-24 21:26:14.373+00,7326,-8922,-13128,8903,-1108,-346,-5544,40.002403259277344
1143111,13,2024-08-24 21:26:14.401+00,8192,-9208,-14222,7869,1730,1790,-5729,40.002403259277344
1143114,13,2024-08-24 21:26:14.431+00,8514,-4950,-14032,6248,2123,2465,-5051,40.002403259277344
1143117,13,2024-08-24 21:26:14.462+00,11128,-4774,-13866,7650,-2711,-1618,-2535,40.002403259277344
1143120,13,2024-08-24 21:26:14.492+00,9942,-4180,-11118,8946,-3868,-955,-2501,40.002403259277344
1143123,13,2024-08-24 21:26:14.522+00,8384,-5636,-10998,8034,-2922,2165,-1779,40.002403259277344
1143126,13,2024-08-24 21:26:14.552+00,8244,-5834,-13014,8313,-2294,-397,57,40.002403259277344
1143129,13,2024-08-24 21:26:14.582+00,9248,-5712,-13222,7703,-1643,949,-665,40.002403259277344
1143132,13,2024-08-24 21:26:14.613+00,10086,-5170,-12676,7338,1431,2127,-1522,40.01842498779297
1143135,13,2024-08-24 21:26:14.643+00,10314,-3232,-12386,8255,455,-199,-2548,40.01842498779297
1143138,13,2024-08-24 21:26:14.673+00,9806,-3076,-12500,7694,-769,2832,-2605,40.01842498779297
1143141,13,2024-08-24 21:26:14.703+00,9554,-4660,-12836,7926,1259,1730,-2102,40.01842498779297
1143144,13,2024-08-24 21:26:14.732+00,8540,-4934,-11788,8564,1972,-1374,-3177,40.01842498779297
1143147,13,2024-08-24 21:26:14.762+00,8900,-4534,-12442,8006,2436,-2575,-1837,40.01842498779297
1143150,13,2024-08-24 21:26:14.792+00,9444,-5458,-11924,8390,828,-5049,-1315,40.01842498779297
1143153,13,2024-08-24 21:26:14.822+00,10338,-5822,-11708,8318,-93,-3601,-1960,40.01842498779297
1143156,13,2024-08-24 21:26:14.852+00,9472,-4540,-11400,8296,-2102,759,-1376,40.01842498779297
1143159,13,2024-08-24 21:26:14.883+00,8704,-3900,-12620,7748,-1250,2626,-597,40.01842498779297
1143162,13,2024-08-24 21:26:14.913+00,9080,-3862,-12612,7298,421,1600,-2077,40.01842498779297
1143165,13,2024-08-24 21:26:14.943+00,9554,-4276,-12350,8087,625,-1873,-4413,40.01842498779297
1143168,13,2024-08-24 21:26:14.973+00,9396,-4816,-12222,8499,-1079,-3384,-4040,40.01842498779297
1143171,13,2024-08-24 21:26:15.003+00,10210,-5304,-12470,7850,-1311,-2140,-3447,40.01842498779297
1143174,13,2024-08-24 21:26:15.033+00,10300,-4802,-11938,8004,-1030,-1901,-2740,40.01842498779297
1143177,13,2024-08-24 21:26:15.063+00,10868,-4128,-11468,7689,-1268,380,-863,40.01842498779297
1143180,13,2024-08-24 21:26:15.092+00,11060,-3722,-11718,7819,-996,2686,-17,40.01842498779297
1143183,13,2024-08-24 21:26:15.122+00,10404,-3096,-12632,8394,-1443,2669,542,40.01842498779297
1143186,13,2024-08-24 21:26:15.152+00,9368,-3172,-12366,8286,-1351,2778,1,40.01842498779297
1143189,13,2024-08-24 21:26:15.182+00,9986,-4466,-12724,7779,155,1542,397,40.01842498779297
1142902,13,2024-08-24 21:26:12.31+00,10284,-8586,-6306,8476,-2696,-4153,1522,40.031776428222656
1142905,13,2024-08-24 21:26:12.34+00,8042,-10924,-8038,9391,-7732,-3608,-214,40.031776428222656
1142908,13,2024-08-24 21:26:12.371+00,7664,-9102,-8666,8600,-9049,-1861,1381,40.031776428222656
1142911,13,2024-08-24 21:26:12.401+00,9000,-6848,-9280,7701,-9546,-2526,3154,40.031776428222656
1142914,13,2024-08-24 21:26:12.429+00,11192,-6688,-9844,7745,-10183,-1494,696,40.031776428222656
1142917,13,2024-08-24 21:26:12.459+00,11658,-8686,-10416,6749,-7448,2203,-4370,40.031776428222656
1142920,13,2024-08-24 21:26:12.49+00,13746,-9310,-12400,7984,-2801,5864,-469,40.031776428222656
1142923,13,2024-08-24 21:26:12.52+00,12144,-6836,-13102,7708,-4908,7281,3466,40.031776428222656
1142926,13,2024-08-24 21:26:12.55+00,11918,-7044,-13430,8535,-2898,4121,4842,40.031776428222656
1142929,13,2024-08-24 21:26:12.58+00,10028,-6280,-11414,8700,-2708,4291,6028,40.031776428222656
1142932,13,2024-08-24 21:26:12.61+00,7176,-4364,-8140,8733,-4069,2082,4102,40.045127868652344
1142935,13,2024-08-24 21:26:12.641+00,5962,-3964,-6458,8047,-5679,3492,2706,40.045127868652344
1142938,13,2024-08-24 21:26:12.671+00,4696,-2408,-6424,8931,-8342,6839,4122,40.045127868652344
1142941,13,2024-08-24 21:26:12.701+00,8428,-7580,-13030,7388,-11076,10685,388,40.045127868652344
1142944,13,2024-08-24 21:26:12.731+00,11064,-12950,-15664,8019,-10684,2130,486,40.045127868652344
1142947,13,2024-08-24 21:26:12.761+00,13194,-8984,-14762,8166,-7500,-5033,5789,40.045127868652344
1142950,13,2024-08-24 21:26:12.79+00,11034,-6008,-11994,8206,-4720,-3893,9528,40.045127868652344
1142953,13,2024-08-24 21:26:12.82+00,8746,-3086,-12142,8384,-304,-2096,5785,40.045127868652344
1142956,13,2024-08-24 21:26:12.85+00,8308,-4032,-12166,8415,770,-792,1477,40.045127868652344
1142959,13,2024-08-24 21:26:12.88+00,7178,-3994,-10458,9333,-3710,-847,-665,40.045127868652344
1142962,13,2024-08-24 21:26:12.911+00,9078,-2458,-13020,6283,-8976,7055,-1844,40.045127868652344
1142965,13,2024-08-24 21:26:12.941+00,12078,-4524,-13908,5504,-4675,5548,-6157,40.045127868652344
1142968,13,2024-08-24 21:26:12.971+00,14230,-5712,-11588,9912,-5001,-7008,-7211,40.045127868652344
1142971,13,2024-08-24 21:26:13.001+00,13424,-6166,-11264,9517,-572,-3371,-4533,40.045127868652344
1142974,13,2024-08-24 21:26:13.031+00,12030,-3714,-12064,6961,-1448,2050,917,40.045127868652344
1142977,13,2024-08-24 21:26:13.06+00,13040,-3916,-11646,7400,-4447,-4561,5990,40.045127868652344
1142980,13,2024-08-24 21:26:13.09+00,14792,-5472,-10654,8430,-3196,-6453,5562,40.045127868652344
1142983,13,2024-08-24 21:26:13.12+00,15314,-5566,-12234,10442,4091,-956,1944,40.045127868652344
1142986,13,2024-08-24 21:26:13.15+00,9000,-4300,-11458,9183,6101,1822,8532,40.045127868652344
1142989,13,2024-08-24 21:26:13.18+00,6484,-1958,-11860,8441,1016,600,12447,40.045127868652344
1142992,13,2024-08-24 21:26:13.211+00,6412,-4040,-9154,7682,-1008,2104,5821,40.045127868652344
1142995,13,2024-08-24 21:26:13.241+00,8978,-4680,-10324,7274,1892,-2600,2708,40.045127868652344
1142998,13,2024-08-24 21:26:13.271+00,12054,-3880,-12910,8089,2371,-1498,-3958,40.045127868652344
1143001,13,2024-08-24 21:26:13.301+00,9970,-6410,-14154,9777,2699,30,-910,40.045127868652344
1143004,13,2024-08-24 21:26:13.332+00,5038,-5318,-16008,8909,1684,3071,2208,40.045127868652344
1143007,13,2024-08-24 21:26:13.362+00,5844,-4422,-13590,7211,2542,-1143,1597,40.045127868652344
1143010,13,2024-08-24 21:26:13.392+00,6570,-2708,-10702,8289,1386,-3373,-529,40.045127868652344
1143013,13,2024-08-24 21:26:13.42+00,7370,-4686,-11498,8704,1560,-3026,-3415,40.045127868652344
1143016,13,2024-08-24 21:26:13.45+00,8422,-6966,-13502,8590,1957,-43,-6320,40.045127868652344
1143019,13,2024-08-24 21:26:13.481+00,7760,-6944,-14208,8063,-415,1192,-3197,40.045127868652344
1143022,13,2024-08-24 21:26:13.511+00,7990,-7058,-13060,8249,-704,-1836,-2070,40.045127868652344
1143025,13,2024-08-24 21:26:13.541+00,7250,-6844,-10682,9118,1631,-3965,-2248,40.045127868652344
1143028,13,2024-08-24 21:26:13.571+00,5966,-6790,-10750,8777,3017,-273,-2783,40.045127868652344
1143031,13,2024-08-24 21:26:13.601+00,7366,-8114,-12134,7673,3537,1639,-2503,40.002403259277344
1143034,13,2024-08-24 21:26:13.632+00,8940,-2856,-15476,7324,-629,1639,-5189,40.002403259277344
1143037,13,2024-08-24 21:26:13.662+00,10158,-4050,-18170,7989,645,-430,-2250,40.002403259277344
1143040,13,2024-08-24 21:26:13.692+00,11156,-4460,-15512,7708,3092,-3857,96,40.002403259277344
1143043,13,2024-08-24 21:26:13.722+00,10676,-4362,-13248,8539,4686,-3311,-1471,40.002403259277344
1143046,13,2024-08-24 21:26:13.751+00,10916,-3982,-10074,7770,7526,-743,-4901,40.002403259277344
1143049,13,2024-08-24 21:26:13.781+00,8886,-3676,-8868,7811,7345,-2815,-4186,40.002403259277344
1143052,13,2024-08-24 21:26:13.811+00,9688,-5966,-12230,8456,4633,-5902,-1918,40.002403259277344
1143055,13,2024-08-24 21:26:13.841+00,10700,-8350,-12610,8040,4419,-2825,-2889,40.002403259277344
1143058,13,2024-08-24 21:26:13.871+00,10942,-8550,-12316,8494,6022,235,-5901,40.002403259277344
1143061,13,2024-08-24 21:26:13.902+00,9298,-6874,-10864,8659,8602,1764,-3637,40.002403259277344
1143064,13,2024-08-24 21:26:13.932+00,7244,-5856,-9598,8070,7835,1164,-1726,40.002403259277344
1143067,13,2024-08-24 21:26:13.962+00,7540,-5488,-9472,6941,6097,-252,-2999,40.002403259277344
1143070,13,2024-08-24 21:26:13.992+00,8042,-5830,-9486,8533,5122,-5915,-4184,40.002403259277344
1143073,13,2024-08-24 21:26:14.022+00,10170,-6158,-13894,7358,4151,-6283,-5375,40.002403259277344
1143076,13,2024-08-24 21:26:14.053+00,10814,-5584,-13996,8454,3127,-6775,-4176,40.002403259277344
1143079,13,2024-08-24 21:26:14.083+00,10742,-5352,-14746,7615,1192,-2554,-927,40.002403259277344
1143082,13,2024-08-24 21:26:14.111+00,8584,-6990,-11520,9383,1948,-5970,2186,40.002403259277344
1143085,13,2024-08-24 21:26:14.141+00,7070,-5926,-10462,8825,4956,32,1407,40.002403259277344
1143088,13,2024-08-24 21:26:14.172+00,7006,-7198,-11602,8471,3928,3607,-5,40.002403259277344
1143091,13,2024-08-24 21:26:14.202+00,5642,-7206,-12216,8060,2374,4067,-3322,40.002403259277344
1143094,13,2024-08-24 21:26:14.232+00,6636,-6524,-13474,7280,-637,-422,-1744,40.002403259277344
1143097,13,2024-08-24 21:26:14.262+00,7020,-5484,-12790,8455,-3482,-8504,-4587,40.002403259277344
1143100,13,2024-08-24 21:26:14.292+00,8006,-6122,-9944,8523,1612,-9453,-7453,40.002403259277344
1143103,13,2024-08-24 21:26:14.323+00,8056,-6832,-8348,9151,4923,-4723,-4954,40.002403259277344
1143106,13,2024-08-24 21:26:14.353+00,8956,-7866,-13222,7678,2247,1984,-3977,40.002403259277344
1143109,13,2024-08-24 21:26:14.381+00,7134,-9650,-13432,8507,-1467,-235,-5747,40.002403259277344
1143112,13,2024-08-24 21:26:14.411+00,8056,-7792,-13506,7598,3308,2850,-5333,40.002403259277344
1143115,13,2024-08-24 21:26:14.441+00,9604,-5036,-14486,6227,251,1035,-4286,40.002403259277344
1143118,13,2024-08-24 21:26:14.472+00,11228,-4302,-13160,8245,-3479,-2208,-2169,40.002403259277344
1143121,13,2024-08-24 21:26:14.502+00,9286,-4578,-10726,8484,-3771,618,-2670,40.002403259277344
1143124,13,2024-08-24 21:26:14.532+00,8172,-5992,-11612,7902,-2583,1990,-975,40.002403259277344
1143127,13,2024-08-24 21:26:14.562+00,8506,-5574,-12878,8562,-2495,-1101,116,40.002403259277344
1143130,13,2024-08-24 21:26:14.593+00,9634,-5876,-13126,7439,-340,1907,-1040,40.002403259277344
1143133,13,2024-08-24 21:26:14.623+00,10192,-4488,-12588,7453,1393,1661,-1888,40.01842498779297
1143136,13,2024-08-24 21:26:14.653+00,9996,-2778,-11570,8612,-68,159,-2886,40.01842498779297
1143139,13,2024-08-24 21:26:14.683+00,9820,-3844,-12996,7674,-15,2850,-2112,40.01842498779297
1143142,13,2024-08-24 21:26:14.713+00,9260,-4880,-12514,8066,1511,852,-2692,40.01842498779297
1143145,13,2024-08-24 21:26:14.742+00,8626,-4704,-11800,8372,2125,-1381,-3026,40.01842498779297
1143148,13,2024-08-24 21:26:14.772+00,8944,-4606,-12272,8093,2133,-3740,-1340,40.01842498779297
1143151,13,2024-08-24 21:26:14.802+00,9708,-5844,-11780,8363,450,-4909,-1530,40.01842498779297
1143154,13,2024-08-24 21:26:14.832+00,10398,-5358,-11562,8481,-686,-2315,-2016,40.01842498779297
1143157,13,2024-08-24 21:26:14.862+00,8982,-4266,-11794,8085,-2199,1842,-1022,40.01842498779297
1143160,13,2024-08-24 21:26:14.893+00,8576,-3598,-12534,7681,-657,2692,-723,40.01842498779297
1143163,13,2024-08-24 21:26:14.923+00,9358,-4208,-12770,7509,872,688,-2912,40.01842498779297
1143166,13,2024-08-24 21:26:14.953+00,9472,-4346,-12088,8461,74,-2612,-4481,40.01842498779297
1143169,13,2024-08-24 21:26:14.983+00,9588,-5010,-12300,8438,-1283,-3089,-3694,40.01842498779297
1143172,13,2024-08-24 21:26:15.013+00,10408,-5296,-12446,7804,-1173,-1925,-3322,40.01842498779297
1143175,13,2024-08-24 21:26:15.043+00,10308,-4370,-11426,7897,-1083,-1436,-2168,40.01842498779297
1143178,13,2024-08-24 21:26:15.073+00,11078,-4040,-11468,7712,-1044,1506,-319,40.01842498779297
1143181,13,2024-08-24 21:26:15.102+00,10892,-3564,-12122,7910,-1128,2826,202,40.01842498779297
1143184,13,2024-08-24 21:26:15.132+00,10014,-2960,-12702,8364,-1586,2706,432,40.01842498779297
1143187,13,2024-08-24 21:26:15.162+00,9366,-3518,-12234,7933,-968,2805,62,40.01842498779297
1143190,13,2024-08-24 21:26:15.192+00,10124,-4674,-12778,7976,821,458,463,40.01842498779297
1142903,13,2024-08-24 21:26:12.32+00,9784,-9788,-6958,8898,-3990,-4376,394,40.031776428222656
1142906,13,2024-08-24 21:26:12.351+00,7584,-10748,-8530,9262,-8633,-2984,145,40.031776428222656
1142909,13,2024-08-24 21:26:12.381+00,8144,-7890,-8508,8155,-9122,-1564,2289,40.031776428222656
1142912,13,2024-08-24 21:26:12.411+00,9450,-6526,-10202,7857,-9884,-2690,3200,40.031776428222656
1142915,13,2024-08-24 21:26:12.439+00,11556,-6680,-9000,6801,-10290,559,-1577,40.031776428222656
1142918,13,2024-08-24 21:26:12.469+00,12142,-9292,-11002,7615,-4868,1443,-4157,40.031776428222656
1142921,13,2024-08-24 21:26:12.5+00,13300,-8850,-13076,7424,-3440,7757,634,40.031776428222656
1142924,13,2024-08-24 21:26:12.53+00,11760,-6624,-13092,8021,-4820,5600,3892,40.031776428222656
1142927,13,2024-08-24 21:26:12.56+00,11766,-6966,-13318,8674,-2159,4145,5579,40.031776428222656
1142930,13,2024-08-24 21:26:12.59+00,8930,-5930,-10462,8543,-3109,3692,5814,40.031776428222656
1142933,13,2024-08-24 21:26:12.62+00,6650,-3630,-7008,8619,-4800,2848,3415,40.045127868652344
1142936,13,2024-08-24 21:26:12.651+00,5300,-3632,-6130,8337,-6263,3542,3263,40.045127868652344
1142939,13,2024-08-24 21:26:12.681+00,5722,-3178,-8644,7817,-9452,9904,3575,40.045127868652344
1142942,13,2024-08-24 21:26:12.711+00,9248,-10062,-14730,7394,-11506,8863,-878,40.045127868652344
1142945,13,2024-08-24 21:26:12.741+00,11550,-12154,-15262,8559,-9214,-1870,2188,40.045127868652344
1142948,13,2024-08-24 21:26:12.77+00,13170,-8212,-13964,8373,-7470,-5664,7028,40.045127868652344
1142951,13,2024-08-24 21:26:12.8+00,10122,-4848,-11986,7824,-2315,-2379,8989,40.045127868652344
1142954,13,2024-08-24 21:26:12.83+00,7494,-2700,-11198,8575,-483,-1605,3927,40.045127868652344
1142957,13,2024-08-24 21:26:12.86+00,9474,-4356,-12506,8800,-202,-1187,809,40.045127868652344
1142960,13,2024-08-24 21:26:12.89+00,5906,-2730,-10144,8223,-5439,1199,-1415,40.045127868652344
1142963,13,2024-08-24 21:26:12.921+00,10860,-3176,-13326,5551,-9369,9292,-2358,40.045127868652344
1142966,13,2024-08-24 21:26:12.951+00,12934,-4716,-12918,6739,-2565,-1243,-7440,40.045127868652344
1142969,13,2024-08-24 21:26:12.981+00,13986,-6472,-11036,9867,-4565,-7161,-6200,40.045127868652344
1142972,13,2024-08-24 21:26:13.011+00,13276,-5274,-11980,8151,173,-229,-3022,40.045127868652344
1142975,13,2024-08-24 21:26:13.041+00,12092,-3744,-12288,6860,-2662,-546,3056,40.045127868652344
1142978,13,2024-08-24 21:26:13.07+00,13500,-4206,-11128,7732,-5431,-6282,6724,40.045127868652344
1142981,13,2024-08-24 21:26:13.1+00,15544,-5666,-11556,9029,-667,-5161,4426,40.045127868652344
1142984,13,2024-08-24 21:26:13.13+00,12690,-5332,-11358,10317,6635,1931,3120,40.045127868652344
1142987,13,2024-08-24 21:26:13.16+00,7776,-3362,-11856,8901,4396,1459,10881,40.045127868652344
1142990,13,2024-08-24 21:26:13.191+00,6398,-2192,-11266,8346,-28,549,11100,40.045127868652344
1142993,13,2024-08-24 21:26:13.221+00,6690,-5070,-8984,6457,-458,2007,3770,40.045127868652344
1142996,13,2024-08-24 21:26:13.251+00,10670,-3204,-11712,8177,2025,-4231,1349,40.045127868652344
1142999,13,2024-08-24 21:26:13.281+00,11910,-5272,-12672,8619,2613,-511,-4801,40.045127868652344
1143002,13,2024-08-24 21:26:13.311+00,8614,-6464,-15832,10178,1921,-157,999,40.045127868652344
1143005,13,2024-08-24 21:26:13.342+00,4442,-4706,-15482,7219,2027,3424,2240,40.045127868652344
1143008,13,2024-08-24 21:26:13.372+00,6464,-3750,-12370,7660,2189,-2854,757,40.045127868652344
1143011,13,2024-08-24 21:26:13.4+00,6860,-3068,-10524,8386,1353,-3311,-1290,40.045127868652344
1143014,13,2024-08-24 21:26:13.43+00,7772,-5502,-12394,8733,1860,-2233,-4968,40.045127868652344
1143017,13,2024-08-24 21:26:13.46+00,8138,-7250,-13908,8681,1262,383,-5661,40.045127868652344
1143020,13,2024-08-24 21:26:13.491+00,7678,-6866,-14236,7656,-784,1214,-2427,40.045127868652344
1143023,13,2024-08-24 21:26:13.521+00,8002,-7046,-12140,8647,-359,-3414,-1945,40.045127868652344
1143026,13,2024-08-24 21:26:13.551+00,6542,-6648,-10228,9205,2317,-3021,-2514,40.045127868652344
1143029,13,2024-08-24 21:26:13.581+00,6674,-7640,-11560,8464,2928,764,-2628,40.045127868652344
1143032,13,2024-08-24 21:26:13.612+00,7554,-6280,-12000,7111,5034,2592,-4133,40.002403259277344
1143035,13,2024-08-24 21:26:13.642+00,10334,-3766,-16780,7300,-1363,846,-4369,40.002403259277344
1143038,13,2024-08-24 21:26:13.672+00,9814,-3984,-17402,7833,2097,-1354,-1162,40.002403259277344
1143041,13,2024-08-24 21:26:13.702+00,11308,-4542,-14800,8010,3324,-4324,115,40.002403259277344
1143044,13,2024-08-24 21:26:13.732+00,10564,-4074,-12052,8250,6027,-2570,-2949,40.002403259277344
1143047,13,2024-08-24 21:26:13.761+00,10624,-3900,-9046,7695,7814,7,-5062,40.002403259277344
1143050,13,2024-08-24 21:26:13.791+00,8906,-4314,-9840,8011,6120,-4528,-3483,40.002403259277344
1143053,13,2024-08-24 21:26:13.821+00,9942,-6692,-12716,8553,4246,-5504,-1421,40.002403259277344
1143056,13,2024-08-24 21:26:13.851+00,11182,-8520,-12568,8066,5156,-1787,-4170,40.002403259277344
1143059,13,2024-08-24 21:26:13.881+00,10576,-8142,-11886,8673,6812,1280,-5831,40.002403259277344
1143062,13,2024-08-24 21:26:13.912+00,8392,-6360,-10568,8507,8745,1880,-2493,40.002403259277344
1143065,13,2024-08-24 21:26:13.942+00,6860,-5552,-9210,7581,7090,1035,-1812,40.002403259277344
1143068,13,2024-08-24 21:26:13.972+00,7864,-5690,-10036,7160,5962,-1758,-3661,40.002403259277344
1143071,13,2024-08-24 21:26:14.002+00,8066,-5572,-10348,7899,4160,-6033,-4679,40.002403259277344
1143074,13,2024-08-24 21:26:14.033+00,10332,-6272,-14072,7891,3909,-7420,-5397,40.002403259277344
1143077,13,2024-08-24 21:26:14.063+00,10886,-5230,-14592,8212,2792,-5011,-3079,40.002403259277344
1143080,13,2024-08-24 21:26:14.093+00,9772,-6176,-13884,8616,753,-3691,246,40.002403259277344
1143083,13,2024-08-24 21:26:14.121+00,8226,-6886,-11192,9337,3334,-4523,2278,40.002403259277344
1143086,13,2024-08-24 21:26:14.151+00,7050,-5958,-10710,8409,4532,2160,1107,40.002403259277344
1143089,13,2024-08-24 21:26:14.182+00,6530,-7250,-11748,8601,3996,3657,-1369,40.002403259277344
1143092,13,2024-08-24 21:26:14.212+00,5740,-7100,-12702,7452,1415,3117,-3124,40.002403259277344
1143095,13,2024-08-24 21:26:14.242+00,6826,-5812,-13656,7507,-1851,-3039,-1902,40.002403259277344
1143098,13,2024-08-24 21:26:14.272+00,7132,-5616,-12030,8402,-3140,-9672,-5964,40.002403259277344
1143101,13,2024-08-24 21:26:14.302+00,7980,-6174,-8822,8903,3260,-8915,-7110,40.002403259277344
1143104,13,2024-08-24 21:26:14.333+00,9364,-6994,-10736,7716,4110,-1229,-3319,40.002403259277344
1143107,13,2024-08-24 21:26:14.363+00,7750,-8512,-13050,8362,-115,196,-5283,40.002403259277344
1143110,13,2024-08-24 21:26:14.391+00,7724,-9684,-14130,8113,-68,775,-5893,40.002403259277344
1143113,13,2024-08-24 21:26:14.421+00,7836,-6068,-13216,6592,3755,3402,-5352,40.002403259277344
1143116,13,2024-08-24 21:26:14.452+00,10626,-5032,-14458,6511,-1531,-453,-3385,40.002403259277344
1143119,13,2024-08-24 21:26:14.482+00,10718,-4126,-12056,8751,-3739,-2064,-2225,40.002403259277344
1143122,13,2024-08-24 21:26:14.512+00,8746,-5108,-10708,8223,-3290,1771,-2429,40.002403259277344
1143125,13,2024-08-24 21:26:14.542+00,8082,-5992,-12508,7870,-2391,1115,-361,40.002403259277344
1143128,13,2024-08-24 21:26:14.572+00,8870,-5508,-13068,8419,-2511,-283,-257,40.002403259277344
1143131,13,2024-08-24 21:26:14.603+00,9634,-5876,-13126,7439,-340,1907,-1040,40.01842498779297
1143134,13,2024-08-24 21:26:14.633+00,10334,-3836,-12654,7697,972,803,-2178,40.01842498779297
1143137,13,2024-08-24 21:26:14.663+00,9884,-2680,-11724,7879,-766,1741,-2968,40.01842498779297
1143140,13,2024-08-24 21:26:14.693+00,9790,-4374,-13108,7808,755,2425,-1868,40.01842498779297
1143143,13,2024-08-24 21:26:14.723+00,8874,-5066,-12206,8393,1675,-561,-3088,40.01842498779297
1143146,13,2024-08-24 21:26:14.752+00,8868,-4608,-12284,7877,2281,-1643,-2531,40.01842498779297
1143149,13,2024-08-24 21:26:14.782+00,9188,-4986,-12156,8203,1453,-4684,-1190,40.01842498779297
1143152,13,2024-08-24 21:26:14.812+00,9998,-5966,-11744,8328,178,-4395,-1767,40.01842498779297
1143155,13,2024-08-24 21:26:14.842+00,10084,-4870,-11402,8465,-1514,-760,-1770,40.01842498779297
1143158,13,2024-08-24 21:26:14.873+00,8778,-4086,-12322,7741,-1850,2453,-750,40.01842498779297
1143161,13,2024-08-24 21:26:14.903+00,8754,-3594,-12536,7392,-89,2404,-1254,40.01842498779297
1143164,13,2024-08-24 21:26:14.933+00,9520,-4274,-12622,7831,906,-972,-4008,40.01842498779297
1143167,13,2024-08-24 21:26:14.963+00,9250,-4476,-12038,8586,-625,-3162,-4364,40.01842498779297
1143170,13,2024-08-24 21:26:14.993+00,9880,-5220,-12374,8053,-1311,-2568,-3531,40.01842498779297
1143173,13,2024-08-24 21:26:15.023+00,10378,-4976,-12202,7866,-1040,-1920,-2983,40.01842498779297
1143176,13,2024-08-24 21:26:15.053+00,10588,-4190,-11382,7757,-1316,-532,-1527,40.01842498779297
1143179,13,2024-08-24 21:26:15.082+00,11080,-3896,-11506,7771,-918,2196,-172,40.01842498779297
1143182,13,2024-08-24 21:26:15.112+00,10650,-3328,-12430,8100,-1247,2666,438,40.01842498779297
1143185,13,2024-08-24 21:26:15.142+00,9638,-3000,-12578,8339,-1583,2681,153,40.01842498779297
1143188,13,2024-08-24 21:26:15.172+00,9626,-4026,-12436,7766,-397,2393,251,40.01842498779297
1143191,13,2024-08-24 21:26:15.202+00,9934,-4566,-12768,8340,1279,-508,436,40.01842498779297
1143192,13,2024-08-24 21:26:15.212+00,9742,-4480,-12766,8491,1421,-1213,382,40.01842498779297
