id,sequenceId,measureTime,heart,respiration
47556,170,2024-08-24 12:54:08.093+00,58.68985156627303,8130.976220389699
47558,170,2024-08-24 12:54:08.113+00,-15.65717583133764,8131.052428664866
47560,170,2024-08-24 12:54:08.134+00,-45.886693551113034,8131.126439826216
47562,170,2024-08-24 12:54:08.154+00,-51.15473557366393,8131.193513405901
47564,170,2024-08-24 12:54:08.174+00,-41.996957703269295,8131.248852886484
47566,170,2024-08-24 12:54:08.194+00,-1.1718379203087725,8131.287639396588
47568,170,2024-08-24 12:54:08.214+00,48.691581060506074,8131.305065914668
47570,170,2024-08-24 12:54:08.234+00,48.634066905782326,8131.296371930699
47572,170,2024-08-24 12:54:08.254+00,-5.630068335582021,8131.256878501392
47574,170,2024-08-24 12:54:08.273+00,-32.0367460343102,8131.182023615067
47576,170,2024-08-24 12:54:08.293+00,9.25008455244647,8131.06739775742
47578,170,2024-08-24 12:54:08.313+00,30.12598719368473,8130.908779538871
47580,170,2024-08-24 12:54:08.333+00,-17.241857621736884,8130.702171206148
47582,170,2024-08-24 12:54:08.353+00,-32.08435960938569,8130.44383381697
47584,170,2024-08-24 12:54:08.373+00,10.687000473820481,8130.1303218097755
47586,170,2024-08-24 12:54:08.393+00,-11.587452482792296,8129.758516653133
47588,170,2024-08-24 12:54:08.414+00,-66.67768639716232,8129.325659214683
47590,170,2024-08-24 12:54:08.434+00,7.974688054831927,8128.829380449704
47592,170,2024-08-24 12:54:08.454+00,130.24988369180596,8128.267729979008
47594,170,2024-08-24 12:54:08.474+00,85.32417278113475,8127.639202107352
47596,170,2024-08-24 12:54:08.494+00,-75.37191100401448,8126.942758828809
47598,170,2024-08-24 12:54:08.514+00,-124.98152952494294,8126.177849375399
47600,170,2024-08-24 12:54:08.534+00,-21.731716755136922,8125.344425889487
47602,171,2024-08-24 12:54:08.555+00,66.23780809925924,8110.050601730796
47604,171,2024-08-24 12:54:08.575+00,36.831493265423276,8108.070624576957
47606,171,2024-08-24 12:54:08.595+00,-25.942232540656466,8106.075337033035
47608,171,2024-08-24 12:54:08.613+00,-26.866409178100966,8104.075879364691
47610,171,2024-08-24 12:54:08.633+00,10.142928341224904,8102.084179066533
47612,171,2024-08-24 12:54:08.653+00,29.94038314505637,8100.112879256519
47614,171,2024-08-24 12:54:08.673+00,24.337907437903596,8098.175255550839
47616,171,2024-08-24 12:54:08.694+00,7.271232964321903,8096.285121782206
47618,171,2024-08-24 12:54:08.714+00,-6.264567482367396,8094.456725067711
47620,171,2024-08-24 12:54:08.734+00,-17.49692037010596,8092.704630872782
47622,171,2024-08-24 12:54:08.754+00,-39.68078644253175,8091.043598852694
47624,171,2024-08-24 12:54:08.774+00,-50.49510398173304,8089.488450380461
47626,171,2024-08-24 12:54:08.794+00,-14.347423844624286,8088.053928788959
47628,171,2024-08-24 12:54:08.814+00,44.459514589047956,8086.754553465807
47630,171,2024-08-24 12:54:08.835+00,73.3083804352458,8085.604469042111
47632,171,2024-08-24 12:54:08.855+00,63.03968074587505,8084.617291012005
47634,171,2024-08-24 12:54:08.875+00,21.046764820855667,8083.80594920761
47636,171,2024-08-24 12:54:08.895+00,-54.24582465166632,8083.182530632673
47638,171,2024-08-24 12:54:08.915+00,-112.21757585209875,8082.7581232255925
47640,171,2024-08-24 12:54:08.935+00,-75.92020921969622,8082.542662176075
47642,171,2024-08-24 12:54:08.955+00,23.552140701685104,8082.544780455492
47644,171,2024-08-24 12:54:08.973+00,80.05542375388407,8082.771665237884
47646,171,2024-08-24 12:54:08.993+00,74.23471488745615,8083.228921886922
47648,171,2024-08-24 12:54:09.013+00,43.32828694730744,8083.920447165583
47650,171,2024-08-24 12:54:09.034+00,-20.522577775227894,8084.848313292045
47652,171,2024-08-24 12:54:09.054+00,-77.47788691152086,8086.01266441615
47654,171,2024-08-24 12:54:09.074+00,-37.34877757205693,8087.411627025796
47656,171,2024-08-24 12:54:09.094+00,30.70039640540816,8089.041235711581
47658,171,2024-08-24 12:54:09.114+00,-2.8753047482813336,8090.895375618561
47660,171,2024-08-24 12:54:09.134+00,-43.84567461771422,8092.965742797672
47662,171,2024-08-24 12:54:09.154+00,21.377368353981375,8095.241823536843
47664,171,2024-08-24 12:54:09.175+00,64.4056681923235,8097.710893602264
47666,171,2024-08-24 12:54:09.195+00,6.3152518495729515,8100.358038153698
47668,171,2024-08-24 12:54:09.215+00,-19.1846443805534,8103.16619291391
47670,171,2024-08-24 12:54:09.235+00,14.240743634108568,8106.1162069711245
47672,171,2024-08-24 12:54:09.255+00,5.681569954793567,8109.186927375904
47674,171,2024-08-24 12:54:09.275+00,-11.750543567806941,8112.3553054614495
47676,171,2024-08-24 12:54:09.295+00,-24.34394364947121,8115.596524570893
47678,171,2024-08-24 12:54:09.314+00,-115.23388405845645,8118.884148621375
47680,171,2024-08-24 12:54:09.334+00,-94.70470601988217,8122.190290678407
47682,171,2024-08-24 12:54:09.354+00,210.8954138295599,8125.485800461353
47684,171,2024-08-24 12:54:09.374+00,314.64891768958586,8128.740469457815
47685,171,2024-08-24 12:54:09.384+00,143.02310326586905,8130.342813268939
47687,171,2024-08-24 12:54:09.404+00,-310.6841453146995,8133.477813103875
47689,171,2024-08-24 12:54:09.424+00,-238.692436831281,8136.493307329237
47691,171,2024-08-24 12:54:09.444+00,124.07248513074285,8139.357214553079
47693,171,2024-08-24 12:54:09.465+00,96.9955335552643,8142.037490211579
47695,171,2024-08-24 12:54:09.485+00,-32.78259607572305,8144.502396146462
47697,171,2024-08-24 12:54:09.505+00,85.69538831523964,8146.720774881448
47699,171,2024-08-24 12:54:09.525+00,82.9804563082621,8148.662326227439
47701,171,2024-08-24 12:54:09.545+00,-104.08822626335947,8150.2978838143
47703,171,2024-08-24 12:54:09.565+00,-102.85475294544317,8151.599689133177
47705,171,2024-08-24 12:54:09.585+00,33.51503219948165,8152.541660672149
47707,171,2024-08-24 12:54:09.604+00,51.388531493942715,8153.09965573586
47709,171,2024-08-24 12:54:09.624+00,7.978830627432526,8153.251722554607
47711,171,2024-08-24 12:54:09.644+00,-18.12375231320582,8152.978340310051
47713,171,2024-08-24 12:54:09.735+00,-61.03909924261139,8152.262644736806
47715,171,2024-08-24 12:54:09.755+00,-33.072680662209386,8151.090637003535
47717,171,2024-08-24 12:54:09.775+00,97.76263104754972,8149.45137363503
47719,171,2024-08-24 12:54:09.795+00,131.66140534016847,8147.337135314043
47721,171,2024-08-24 12:54:09.815+00,6.911554774494131,8144.743572502089
47723,171,2024-08-24 12:54:09.835+00,-96.62365137117976,8141.669825945808
47725,171,2024-08-24 12:54:09.855+00,-122.81382833486255,8138.118620293433
47727,171,2024-08-24 12:54:09.876+00,-95.90061788079127,8134.096329232947
47729,171,2024-08-24 12:54:09.896+00,32.80933229506132,8129.6130107780555
47731,171,2024-08-24 12:54:09.916+00,141.0839140089506,8124.682411567375
47733,171,2024-08-24 12:54:09.936+00,66.7073707476498,8119.32193930386
47735,171,2024-08-24 12:54:10.025+00,-17.337881576929032,8113.552602743102
47737,171,2024-08-24 12:54:10.045+00,29.431429530802117,8107.39891893842
47739,171,2024-08-24 12:54:10.065+00,10.173253138776102,8100.888787762966
47741,171,2024-08-24 12:54:10.156+00,-51.883603788636165,8094.0533340503325
47743,171,2024-08-24 12:54:10.176+00,48.02649384365992,8086.9267180254865
47745,171,2024-08-24 12:54:10.196+00,-11.805709027755785,8079.545915035072
47747,171,2024-08-24 12:54:10.216+00,-388.22216317450415,8071.950465932824
47749,171,2024-08-24 12:54:10.236+00,-271.7537251712911,8064.182199831995
47751,171,2024-08-24 12:54:10.256+00,509.1964887168927,8056.284931299936
47753,171,2024-08-24 12:54:10.276+00,665.235838281018,8048.3041344364765
47755,171,2024-08-24 12:54:10.365+00,-125.18098160826266,8040.286596639583
47757,171,2024-08-24 12:54:10.385+00,-517.4791726843088,8032.280055212023
47759,171,2024-08-24 12:54:10.405+00,-128.42064231697165,8024.332820285907
47761,171,2024-08-24 12:54:10.425+00,95.46134450105143,8016.493387818284
47763,171,2024-08-24 12:54:10.446+00,-33.93609339631857,8008.810046623149
47765,171,2024-08-24 12:54:10.466+00,-3.769914381491079,8001.330483543455
47767,171,2024-08-24 12:54:10.486+00,123.36915369101155,7994.1013909346075
47769,171,2024-08-24 12:54:10.506+00,79.3463937349068,7987.168080635203
47771,171,2024-08-24 12:54:10.526+00,-0.5558755133942742,7980.574108547828
47773,171,2024-08-24 12:54:10.546+00,-32.3304602603783,7974.36091385001
47775,171,2024-08-24 12:54:10.566+00,-91.05775458047428,7968.567476707707
47777,171,2024-08-24 12:54:10.655+00,-48.499977923292626,7963.22999817351
47779,171,2024-08-24 12:54:10.675+00,119.70334064730092,7958.381605718513
47781,171,2024-08-24 12:54:10.695+00,129.16811482340697,7954.052087568945
47783,171,2024-08-24 12:54:10.716+00,-45.190930624166306,7950.267658693386
47785,171,2024-08-24 12:54:10.736+00,-137.18169360283792,7947.050760914361
47787,171,2024-08-24 12:54:10.756+00,-117.6781327626674,7944.419899198043
47789,171,2024-08-24 12:54:10.776+00,-56.79930686448302,7942.389515711426
47791,171,2024-08-24 12:54:10.867+00,84.81644113866075,7940.96990273537
47793,171,2024-08-24 12:54:10.887+00,200.30824582400015,7940.167154995765
47795,171,2024-08-24 12:54:10.907+00,133.84580766889468,7939.983161441379
47797,171,2024-08-24 12:54:10.996+00,-50.68558869720907,7940.415635974697
47799,171,2024-08-24 12:54:11.016+00,-177.08177737539128,7941.458186145101
47801,171,2024-08-24 12:54:11.036+00,-123.53614812236107,7943.100418353239
47803,171,2024-08-24 12:54:11.056+00,47.28378576996852,7945.328077696682
47805,171,2024-08-24 12:54:11.076+00,98.71187252588211,7948.123220214196
47807,171,2024-08-24 12:54:11.096+00,-7.946223847335509,7951.4644149632695
47809,171,2024-08-24 12:54:11.116+00,-41.33950621424605,7955.326973094941
47811,171,2024-08-24 12:54:11.137+00,34.62088425834343,7959.6832008724505
47813,171,2024-08-24 12:54:11.157+00,38.46129355076071,7964.502673417269
47815,171,2024-08-24 12:54:11.177+00,-11.658286290931567,7969.752525853527
47817,171,2024-08-24 12:54:11.197+00,3.8724485493128915,7975.3977584567365
47819,171,2024-08-24 12:54:11.286+00,4.704466102369288,7981.401552395142
47821,171,2024-08-24 12:54:11.306+00,-61.37780059735081,7987.725592678461
47823,171,2024-08-24 12:54:11.326+00,-47.683394247437576,7994.33039499436
47825,171,2024-08-24 12:54:11.346+00,58.16304323858176,8001.175633215792
47827,171,2024-08-24 12:54:11.366+00,73.03983771751119,8008.220464496248
47829,171,2024-08-24 12:54:11.386+00,-16.854841128760224,8015.423849030836
47831,171,2024-08-24 12:54:11.406+00,-61.52159081219918,8022.744861744858
47833,171,2024-08-24 12:54:11.497+00,-31.217132104693025,8030.142993372745
47835,171,2024-08-24 12:54:11.517+00,18.305619281376558,8037.5784386054665
47837,171,2024-08-24 12:54:11.537+00,60.506645893196264,8045.012369207289
47839,171,2024-08-24 12:54:11.556+00,53.50329856282493,8052.407190231408
47841,171,2024-08-24 12:54:11.576+00,-18.070272588191102,8059.726777695837
47843,171,2024-08-24 12:54:11.596+00,-82.06940393408094,8066.9366963160965
47845,171,2024-08-24 12:54:11.616+00,-62.39560214257979,8074.004396126417
47847,171,2024-08-24 12:54:11.637+00,25.804822851196636,8080.899387054878
47849,171,2024-08-24 12:54:11.657+00,75.8151818675097,8087.593390748526
47851,171,2024-08-24 12:54:11.677+00,22.13528125053151,8094.060469171972
47853,171,2024-08-24 12:54:11.767+00,-36.35609185538541,8100.277129726379
47855,171,2024-08-24 12:54:11.787+00,-4.164441933090428,8106.222406853889
47857,171,2024-08-24 12:54:11.807+00,29.79147910199156,8111.877920304724
47859,171,2024-08-24 12:54:11.827+00,-6.937953457903798,8117.2279104465315
47861,171,2024-08-24 12:54:11.848+00,-27.239911215099674,8122.259251186764
47863,171,2024-08-24 12:54:11.868+00,-4.840519321865087,8126.96144125533
47865,171,2024-08-24 12:54:11.888+00,-17.25500785960202,8131.326574757109
47867,171,2024-08-24 12:54:11.977+00,-27.276930019095648,8135.349292050155
47869,171,2024-08-24 12:54:11.997+00,37.073029406603766,8139.026712135043
47871,171,2024-08-24 12:54:12.017+00,73.21083019750345,8142.358347853261
47873,171,2024-08-24 12:54:12.037+00,-5.560077261979026,8145.346005288516
47875,171,2024-08-24 12:54:12.057+00,-67.27937912444533,8147.993668845871
47877,171,2024-08-24 12:54:12.077+00,-8.279388798094473,8150.307373549468
47879,171,2024-08-24 12:54:12.097+00,54.195335047677396,8152.2950661491695
47882,172,2024-08-24 12:54:12.128+00,-29.37610505695337,8153.434179108615
47887,172,2024-08-24 12:54:12.178+00,18.030006663967452,8152.421100422095
47892,172,2024-08-24 12:54:12.297+00,18.022860399687662,8150.098188776831
47897,172,2024-08-24 12:54:12.348+00,-5.839402639198641,8146.857896305326
47902,172,2024-08-24 12:54:12.398+00,-70.50461693392596,8143.096087299065
47907,172,2024-08-24 12:54:12.448+00,120.35296097485828,8139.194255155438
47912,172,2024-08-24 12:54:12.567+00,-81.1040599425869,8135.503569124684
47917,172,2024-08-24 12:54:12.618+00,3.2891429313561003,8132.3312790067985
47922,172,2024-08-24 12:54:12.668+00,48.01397725142423,8129.92986285094
47927,172,2024-08-24 12:54:12.789+00,-47.638615766321216,8128.489163782939
47932,172,2024-08-24 12:54:12.837+00,9.75495652494036,8128.1316343120625
47937,172,2024-08-24 12:54:12.888+00,13.358570183956308,8128.910689720379
47942,172,2024-08-24 12:54:12.938+00,9.435978779720934,8130.812062545454
47947,172,2024-08-24 12:54:13.059+00,-44.27248782900655,8133.757946664605
47952,172,2024-08-24 12:54:13.109+00,24.172265042886433,8137.613630237609
47957,172,2024-08-24 12:54:13.159+00,68.87639949137514,8142.196250641993
47962,172,2024-08-24 12:54:13.278+00,-150.25755153030315,8147.285258233747
47967,172,2024-08-24 12:54:13.329+00,119.98533460097562,8152.634138866725
47972,172,2024-08-24 12:54:13.379+00,-27.969450696392293,8157.982910767034
47977,172,2024-08-24 12:54:13.429+00,14.464364810404062,8163.070880449813
47982,172,2024-08-24 12:54:13.548+00,-94.00702464878447,8167.649125071728
47987,172,2024-08-24 12:54:13.599+00,166.39174027071832,8171.4921769200255
47992,172,2024-08-24 12:54:13.649+00,-170.11508035799937,8174.408421592329
47997,172,2024-08-24 12:54:13.77+00,112.39807655774172,8176.248780639689
48002,172,2024-08-24 12:54:13.818+00,-48.68438122354383,8176.913330435618
48007,172,2024-08-24 12:54:13.869+00,27.172130475695052,8176.355608914764
48012,172,2024-08-24 12:54:13.919+00,-19.825972877276484,8174.584474440624
48017,172,2024-08-24 12:54:14.04+00,-3.76254758847288,8171.663503674831
48022,172,2024-08-24 12:54:14.23+00,-14.781048265573988,8167.70804098381
48027,172,2024-08-24 12:54:14.28+00,102.62604472094485,8162.880130650071
48032,172,2024-08-24 12:54:14.33+00,-141.6330414918008,8157.381666918476
48037,172,2024-08-24 12:54:14.379+00,56.135451586485146,8151.446177002947
48042,172,2024-08-24 12:54:14.5+00,35.36468198849832,8145.329700968735
48047,172,2024-08-24 12:54:14.55+00,3.6960080769724915,8139.301244589382
48052,172,2024-08-24 12:54:14.6+00,-116.23900602350663,8133.63325399557
48057,172,2024-08-24 12:54:14.719+00,154.34212803325187,8128.592497684546
48062,172,2024-08-24 12:54:14.769+00,-108.07946725555828,8124.43164801405
48067,172,2024-08-24 12:54:14.89+00,83.51401301829519,8121.381742696848
47686,171,2024-08-24 12:54:09.394+00,-108.5469090513636,8131.923252099368
47688,171,2024-08-24 12:54:09.414+00,-358.46714474959197,8135.002501251191
47690,171,2024-08-24 12:54:09.434+00,-36.59725756031799,8137.946216095188
47692,171,2024-08-24 12:54:09.455+00,164.45294432081275,8140.722300341242
47694,171,2024-08-24 12:54:09.475+00,3.6858443287402496,8143.298828582413
47696,171,2024-08-24 12:54:09.495+00,10.052632555590701,8145.644318515286
47698,171,2024-08-24 12:54:09.515+00,122.81259476583111,8147.728006679579
47700,171,2024-08-24 12:54:09.535+00,-12.726285096299595,8149.520125328098
47702,171,2024-08-24 12:54:09.555+00,-137.8857908579226,8150.992178016133
47704,171,2024-08-24 12:54:09.575+00,-30.39746048021499,8152.117211492264
47706,171,2024-08-24 12:54:09.594+00,60.25845833710201,8152.870081476395
47708,171,2024-08-24 12:54:09.614+00,27.707679428061436,8153.227709922283
47710,171,2024-08-24 12:54:09.634+00,-4.421208413966483,8153.169331379791
47712,171,2024-08-24 12:54:09.654+00,-39.4393975212375,8152.676726098678
47714,171,2024-08-24 12:54:09.745+00,-64.13103500265144,8151.734437553708
47716,171,2024-08-24 12:54:09.765+00,29.168214249228203,8150.329972121772
47718,171,2024-08-24 12:54:09.785+00,139.1124705401992,8148.453978708274
47720,171,2024-08-24 12:54:09.805+00,79.21842212646439,8146.100406208789
47722,171,2024-08-24 12:54:09.825+00,-56.638641870520885,8143.266636805158
47724,171,2024-08-24 12:54:09.845+00,-115.67496348809507,8139.953593237811
47726,171,2024-08-24 12:54:09.865+00,-119.39980265784182,8136.165818368837
47728,171,2024-08-24 12:54:09.886+00,-43.04055953200245,8131.911525551379
47730,171,2024-08-24 12:54:09.906+00,105.21154056991013,8127.202618548182
47732,171,2024-08-24 12:54:09.926+00,123.6047371681914,8122.054679992865
47734,171,2024-08-24 12:54:10.015+00,7.932302112701448,8116.486927659383
47736,171,2024-08-24 12:54:10.035+00,-1.6456738680879759,8110.522138095934
47738,171,2024-08-24 12:54:10.055+00,38.75391848183756,8104.186537486172
47740,171,2024-08-24 12:54:10.075+00,-34.600567130198655,8097.509659917408
47742,171,2024-08-24 12:54:10.166+00,-16.00452714561955,8090.524173561505
47744,171,2024-08-24 12:54:10.186+00,70.75231834533334,8083.265675607947
47746,171,2024-08-24 12:54:10.206+00,-196.3393473679038,8075.772457130152
47748,171,2024-08-24 12:54:10.226+00,-445.37863682932425,8068.08523941787
47750,171,2024-08-24 12:54:10.246+00,101.26203007848827,8060.246883668336
47752,171,2024-08-24 12:54:10.266+00,740.7084664136272,8052.302076294789
47754,171,2024-08-24 12:54:10.286+00,316.7526104836789,8044.296992475735
47756,171,2024-08-24 12:54:10.375+00,-445.0901507042257,8036.278940925847
47758,171,2024-08-24 12:54:10.395+00,-366.6276482335935,8028.295993208357
47760,171,2024-08-24 12:54:10.415+00,49.29531174748654,8020.396601211038
47762,171,2024-08-24 12:54:10.436+00,39.30189642934736,8012.629206653963
47764,171,2024-08-24 12:54:10.456+00,-52.73489619081553,8005.04184667275
47766,171,2024-08-24 12:54:10.476+00,72.79601165117117,7997.6817596232
47768,171,2024-08-24 12:54:10.496+00,121.31642176273817,7990.594995288496
47770,171,2024-08-24 12:54:10.516+00,30.732408152230303,7983.826033644943
47772,171,2024-08-24 12:54:10.536+00,-15.717533758346816,7977.417416263558
47774,171,2024-08-24 12:54:10.556+00,-61.30154844102253,7971.409394299137
47776,171,2024-08-24 12:54:10.645+00,-93.63279327193595,7965.839596849374
47778,171,2024-08-24 12:54:10.665+00,35.547244777227164,7960.742723255077
47780,171,2024-08-24 12:54:10.685+00,158.32285765591578,7956.1502626572355
47782,171,2024-08-24 12:54:10.705+00,47.69169092687061,7952.090243825367
47784,171,2024-08-24 12:54:10.726+00,-111.3399199763804,7948.587017922836
47786,171,2024-08-24 12:54:10.746+00,-133.58599685168508,7945.66107647885
47788,171,2024-08-24 12:54:10.766+00,-94.87148282732774,7943.328906393785
47790,171,2024-08-24 12:54:10.857+00,5.1332432289896905,7941.602883320707
47792,171,2024-08-24 12:54:10.877+00,159.1892554369271,7940.491204250644
47794,171,2024-08-24 12:54:10.897+00,191.23212782727234,7939.997859596574
47796,171,2024-08-24 12:54:10.917+00,45.35304490733493,7940.122644541316
47798,171,2024-08-24 12:54:11.006+00,-131.2943926014063,7940.86120890307
47800,171,2024-08-24 12:54:11.026+00,-174.94040799800499,7942.205144292801
47802,171,2024-08-24 12:54:11.046+00,-38.85122264980057,7944.142106897397
47804,171,2024-08-24 12:54:11.066+00,99.73863810625097,7946.655973826363
47806,171,2024-08-24 12:54:11.086+00,52.19178839922253,7949.7270306115215
47808,171,2024-08-24 12:54:11.106+00,-45.31733312365941,7953.332187152557
47810,171,2024-08-24 12:54:11.126+00,-5.260835439905297,7957.445219156876
47812,171,2024-08-24 12:54:11.147+00,51.649410982080994,7962.037031932167
47814,171,2024-08-24 12:54:11.167+00,9.593467676170837,7967.07594325292
47816,171,2024-08-24 12:54:11.187+00,-11.619449251615118,7972.52798193348
47818,171,2024-08-24 12:54:11.276+00,15.05522742120658,7978.35719869883
47820,171,2024-08-24 12:54:11.296+00,-27.133632171636325,7984.525985949608
47822,171,2024-08-24 12:54:11.316+00,-72.69984813224924,7990.995403064055
47824,171,2024-08-24 12:54:11.336+00,4.761446350002555,7997.725503964317
47826,171,2024-08-24 12:54:11.356+00,84.94700221589025,8004.67566379367
47828,171,2024-08-24 12:54:11.376+00,31.5968042837275,8011.80490169891
47830,171,2024-08-24 12:54:11.396+00,-51.00279677506848,8019.072196885279
47832,171,2024-08-24 12:54:11.487+00,-51.87132962347893,8026.4367953041565
47834,171,2024-08-24 12:54:11.507+00,-6.808114892588805,8033.858504542692
47836,171,2024-08-24 12:54:11.527+00,42.22751027023979,8041.297974704094
47838,171,2024-08-24 12:54:11.547+00,66.13373183339024,8048.71696329321
47840,171,2024-08-24 12:54:11.566+00,22.909493367502474,8056.078582352478
47842,171,2024-08-24 12:54:11.586+00,-57.17403845128511,8063.347526326919
47844,171,2024-08-24 12:54:11.606+00,-84.43638528753046,8070.490279372444
47846,171,2024-08-24 12:54:11.627+00,-21.489112207472928,8077.475301056384
47848,171,2024-08-24 12:54:11.647+00,63.027402067943505,8084.273189631283
47850,171,2024-08-24 12:54:11.667+00,59.26697775316003,8090.8568222922795
47852,171,2024-08-24 12:54:11.687+00,-16.283616274537867,8097.201472053748
47854,171,2024-08-24 12:54:11.777+00,-29.67672517524287,8103.284901101948
47856,171,2024-08-24 12:54:11.797+00,21.3580001840885,8109.087430695736
47858,171,2024-08-24 12:54:11.817+00,16.885404913118432,8114.591987895082
47860,171,2024-08-24 12:54:11.838+00,-25.10300153885828,8119.7841295942035
47862,171,2024-08-24 12:54:11.858+00,-16.218752476575702,8124.652044520208
47864,171,2024-08-24 12:54:11.878+00,-4.9354088132598495,8129.186534027405
47866,171,2024-08-24 12:54:11.898+00,-29.973431117150685,8133.380972672234
47868,171,2024-08-24 12:54:11.987+00,-1.9908536266999433,8137.231249691394
47870,171,2024-08-24 12:54:12.007+00,68.89956452828353,8140.735692627122
47872,171,2024-08-24 12:54:12.027+00,43.99696848800126,8143.894974447409
47874,171,2024-08-24 12:54:12.047+00,-50.2151145459144,8146.712005597356
47876,171,2024-08-24 12:54:12.067+00,-49.46649007934664,8149.191812491539
47878,171,2024-08-24 12:54:12.087+00,33.38884377569878,8151.341404014923
47880,171,2024-08-24 12:54:12.107+00,44.98986426550594,8153.169627641478
47881,172,2024-08-24 12:54:12.118+00,11.710339472738946,8153.446435224499
47883,172,2024-08-24 12:54:12.138+00,-60.6957455323701,8153.354592469347
47884,172,2024-08-24 12:54:12.148+00,-70.64129862030119,8153.210539693497
47886,172,2024-08-24 12:54:12.168+00,-23.79783616916942,8152.740790191031
47888,172,2024-08-24 12:54:12.257+00,57.463334781286804,8152.048945944115
47889,172,2024-08-24 12:54:12.267+00,83.45115091566021,8151.627431886403
47891,172,2024-08-24 12:54:12.287+00,64.06020641284528,8150.648886777757
47893,172,2024-08-24 12:54:12.307+00,-37.71391162280171,8149.510785125025
47894,172,2024-08-24 12:54:12.317+00,-82.25820531396784,8148.889867249241
47896,172,2024-08-24 12:54:12.338+00,-66.01143485640688,8147.560244915678
47898,172,2024-08-24 12:54:12.358+00,56.96975884709035,8146.134733802524
47899,172,2024-08-24 12:54:12.368+00,88.23823885946815,8145.393887754617
47901,172,2024-08-24 12:54:12.388+00,3.3437582365646543,8143.871516802881
47903,172,2024-08-24 12:54:12.408+00,-111.25867992053949,8142.315154912904
47904,172,2024-08-24 12:54:12.418+00,-93.23658349889297,8141.531654298508
47906,172,2024-08-24 12:54:12.438+00,62.340848257422095,8139.968413328726
47908,172,2024-08-24 12:54:12.458+00,123.80859118087422,8138.428684537006
47909,172,2024-08-24 12:54:12.537+00,75.92484420429652,8137.6743232675335
47911,172,2024-08-24 12:54:12.557+00,-55.10806883632149,8136.209338107117
47913,172,2024-08-24 12:54:12.577+00,-71.57908228232874,8134.81871251961
47914,172,2024-08-24 12:54:12.587+00,-41.710698758386364,8134.156981046333
47916,172,2024-08-24 12:54:12.608+00,3.807650314148571,8132.911285183044
47918,172,2024-08-24 12:54:12.628+00,-4.902049310218024,8131.782309541221
47919,172,2024-08-24 12:54:12.638+00,-8.192996328443243,8131.2661077023
47921,172,2024-08-24 12:54:12.658+00,24.36396952158824,8130.338414139748
47923,172,2024-08-24 12:54:12.749+00,57.95562148676464,8129.559957216261
47924,172,2024-08-24 12:54:12.759+00,44.711303537176256,8129.229898227721
47926,172,2024-08-24 12:54:12.779+00,-25.88257580961643,8128.693575717491
47928,172,2024-08-24 12:54:12.799+00,-42.274113052041464,8128.328300826179
47929,172,2024-08-24 12:54:12.809+00,-14.710429422829185,8128.211634911419
47931,172,2024-08-24 12:54:12.827+00,27.378935917734005,8128.11293089387
47933,172,2024-08-24 12:54:12.847+00,-28.400646607660267,8128.196018894725
47934,172,2024-08-24 12:54:12.857+00,-63.87057363737682,8128.3061813343675
47936,172,2024-08-24 12:54:12.877+00,-43.653796472157545,8128.663687657455
47938,172,2024-08-24 12:54:12.898+00,73.99347666637907,8129.2027888593775
47939,172,2024-08-24 12:54:12.908+00,111.39539126257091,8129.539555133724
47941,172,2024-08-24 12:54:12.928+00,70.21400270205521,8130.344869007999
47943,172,2024-08-24 12:54:12.948+00,-50.56278908702362,8131.321219532267
47944,172,2024-08-24 12:54:13.029+00,-91.16995275571118,8131.871429153876
47949,172,2024-08-24 12:54:13.079+00,49.25127868368157,8135.200311416385
47954,172,2024-08-24 12:54:13.129+00,-46.584603178339705,8139.371073807775
47959,172,2024-08-24 12:54:13.248+00,73.7021328481968,8144.184442300255
47964,172,2024-08-24 12:54:13.298+00,-68.90260840583584,8149.408020169601
47969,172,2024-08-24 12:54:13.349+00,19.32486909399886,8154.788380262072
47974,172,2024-08-24 12:54:13.399+00,32.09488281878544,8160.063728751286
47979,172,2024-08-24 12:54:13.518+00,-56.57243675864139,8164.976615729518
47984,172,2024-08-24 12:54:13.568+00,28.206650446432473,8169.28615989485
47989,172,2024-08-24 12:54:13.619+00,57.39300918723248,8172.779274301304
47994,172,2024-08-24 12:54:13.74+00,-119.46790679770672,8175.280425783451
47999,172,2024-08-24 12:54:13.79+00,90.71981667855194,8176.659528633173
48004,172,2024-08-24 12:54:13.838+00,-16.91445701634081,8176.837662358542
48009,172,2024-08-24 12:54:13.889+00,-38.84287094838205,8175.790408885353
48014,172,2024-08-24 12:54:14.01+00,65.93431246862744,8173.5487215148205
48019,172,2024-08-24 12:54:14.06+00,-52.6732502666542,8170.197363008347
48024,172,2024-08-24 12:54:14.25+00,-18.422685696958055,8165.871074131897
48029,172,2024-08-24 12:54:14.3+00,99.89377176295633,8160.748747683346
48034,172,2024-08-24 12:54:14.35+00,-112.35776084983438,8155.045978414476
48039,172,2024-08-24 12:54:14.399+00,34.70310974616692,8149.006427560643
48044,172,2024-08-24 12:54:14.52+00,50.55246923204381,8142.892475434889
48049,172,2024-08-24 12:54:14.57+00,-42.666232908869176,8136.9756319422495
48054,172,2024-08-24 12:54:14.62+00,-28.987023121049756,8131.527132530894
48059,172,2024-08-24 12:54:14.739+00,45.6368858871038,8126.809071000658
